origin_re,origin_bank_id,origin_id,dest_re,dest_bank_id,dest_id,total_amount,transaction_date
PEER_3,301,1416703069520,PEER_1,101,4921644966726,299.14,2020-06-12
PEER_3,301,1416703069520,PEER_1,101,4921644966726,299.14,2020-06-12
PEER_4,401,2550299648371,PEER_1,101,4921644966726,299.05,2020-06-12
PEER_4,401,2550299648371,PEER_1,101,4921644966726,299.05,2020-06-12
PEER_4,401,2550299648371,PEER_1,101,4921644966726,299.05,2020-06-12
PEER_3,301,7273130581466,PEER_1,101,6085677591342,293.55,2020-06-12
PEER_3,301,7273130581466,PEER_1,101,6085677591342,293.55,2020-06-12
PEER_3,301,7273130581466,PEER_1,101,6085677591342,293.55,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,9060872112547,292.55,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,9060872112547,292.55,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,9060872112547,292.55,2020-06-12
PEER_1,101,5864367959880,PEER_3,301,3377244535914,289.61,2020-06-12
PEER_1,101,5864367959880,PEER_3,301,3377244535914,289.61,2020-06-12
PEER_1,101,5864367959880,PEER_3,301,3377244535914,289.61,2020-06-12
PEER_2,201,5998393836429,PEER_1,101,6085677591342,286.56,2020-06-12
PEER_2,201,5998393836429,PEER_1,101,6085677591342,286.56,2020-06-12
PEER_2,201,5998393836429,PEER_1,101,6085677591342,286.56,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,6058037382297,275.14,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,6058037382297,275.14,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,6058037382297,275.14,2020-06-12
PEER_1,101,5445624998143,PEER_1,101,4921644966726,274.56,2020-06-12
PEER_1,101,5445624998143,PEER_1,101,4921644966726,274.56,2020-06-12
PEER_1,101,4819991007326,PEER_2,201,4999033663403,273.82,2020-06-12
PEER_1,101,4819991007326,PEER_2,201,4999033663403,273.82,2020-06-12
PEER_1,101,4819991007326,PEER_2,201,4999033663403,273.82,2020-06-12
PEER_1,101,4677824433731,PEER_1,101,4891751881002,268.08,2020-06-12
PEER_1,101,4677824433731,PEER_1,101,4891751881002,268.08,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,1705613954516,265.52,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,1705613954516,265.52,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,1705613954516,265.52,2020-06-12
PEER_3,301,4034937389452,PEER_1,101,4921644966726,264.33,2020-06-12
PEER_3,301,4034937389452,PEER_1,101,4921644966726,264.33,2020-06-12
PEER_3,301,4034937389452,PEER_1,101,4921644966726,264.33,2020-06-12
PEER_4,401,3109430330660,PEER_1,101,6085677591342,262.88,2020-06-12
PEER_4,401,3109430330660,PEER_1,101,6085677591342,262.88,2020-06-12
PEER_4,401,3109430330660,PEER_1,101,6085677591342,262.88,2020-06-12
PEER_2,201,6399168718572,PEER_1,101,6085677591342,259.78,2020-06-12
PEER_2,201,6399168718572,PEER_1,101,6085677591342,259.78,2020-06-12
PEER_2,201,6399168718572,PEER_1,101,6085677591342,259.78,2020-06-12
PEER_1,101,6085677591342,PEER_1,101,7122987376358,257.83,2020-06-12
PEER_1,101,6085677591342,PEER_1,101,7122987376358,257.83,2020-06-12
PEER_4,401,3109430330660,PEER_1,101,6085677591342,255.38,2020-06-12
PEER_4,401,3109430330660,PEER_1,101,6085677591342,255.38,2020-06-12
PEER_4,401,3109430330660,PEER_1,101,6085677591342,255.38,2020-06-12
PEER_4,401,8575799099954,PEER_1,101,4921644966726,253.18,2020-06-12
PEER_4,401,8575799099954,PEER_1,101,4921644966726,253.18,2020-06-12
PEER_4,401,8575799099954,PEER_1,101,4921644966726,253.18,2020-06-12
PEER_3,301,3462819673840,PEER_1,101,4921644966726,251.32,2020-06-12
PEER_3,301,3462819673840,PEER_1,101,4921644966726,251.32,2020-06-12
PEER_3,301,3462819673840,PEER_1,101,4921644966726,251.32,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8259230113747,247.57,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8259230113747,247.57,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8259230113747,247.57,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8132909361796,245.05,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8132909361796,245.05,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8132909361796,245.05,2020-06-12
PEER_1,101,5864367959880,PEER_4,401,4490638614840,244.04,2020-06-12
PEER_1,101,5864367959880,PEER_4,401,4490638614840,244.04,2020-06-12
PEER_1,101,5864367959880,PEER_4,401,4490638614840,244.04,2020-06-12
PEER_1,101,4677824433731,PEER_2,201,1317035085517,241.15,2020-06-12
PEER_1,101,4677824433731,PEER_2,201,1317035085517,241.15,2020-06-12
PEER_1,101,4677824433731,PEER_2,201,1317035085517,241.15,2020-06-12
PEER_1,101,4891751881002,PEER_1,101,4677824433731,237.78,2020-06-12
PEER_1,101,4891751881002,PEER_1,101,4677824433731,237.78,2020-06-12
PEER_2,201,3810101653626,PEER_1,101,6085677591342,237.6,2020-06-12
PEER_2,201,3810101653626,PEER_1,101,6085677591342,237.6,2020-06-12
PEER_2,201,3810101653626,PEER_1,101,6085677591342,237.6,2020-06-12
PEER_4,401,7275570474166,PEER_1,101,4921644966726,231.49,2020-06-12
PEER_4,401,7275570474166,PEER_1,101,4921644966726,231.49,2020-06-12
PEER_4,401,7275570474166,PEER_1,101,4921644966726,231.49,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2250233257021,230.91,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2250233257021,230.91,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2250233257021,230.91,2020-06-12
PEER_1,101,6085677591342,PEER_1,101,3843979778550,226.21,2020-06-12
PEER_1,101,6085677591342,PEER_1,101,3843979778550,226.21,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,8286742756538,225.62,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,8286742756538,225.62,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,8286742756538,225.62,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,3132311610108,223.41,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,3132311610108,223.41,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,3132311610108,223.41,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,2318168570370,220.44,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,2318168570370,220.44,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,2318168570370,220.44,2020-06-12
PEER_3,301,2334359732234,PEER_1,101,4819991007326,218.11,2020-06-12
PEER_3,301,2334359732234,PEER_1,101,4819991007326,218.11,2020-06-12
PEER_3,301,2334359732234,PEER_1,101,4819991007326,218.11,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,2098422808332,215.17,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,2098422808332,215.17,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,2098422808332,215.17,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,7039782637307,213.54,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,7039782637307,213.54,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,7039782637307,213.54,2020-06-12
PEER_4,401,4255485545525,PEER_1,101,5404827977675,213.5,2020-06-12
PEER_4,401,4255485545525,PEER_1,101,5404827977675,213.5,2020-06-12
PEER_4,401,4255485545525,PEER_1,101,5404827977675,213.5,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,3109430330660,212.14,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,3109430330660,212.14,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,3109430330660,212.14,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,1619023175188,208.7,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,1619023175188,208.7,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,1619023175188,208.7,2020-06-12
PEER_1,101,2982050544732,PEER_1,101,4891751881002,205.35,2020-06-12
PEER_1,101,2982050544732,PEER_1,101,4891751881002,205.35,2020-06-12
PEER_2,201,2289969725354,PEER_1,101,4921644966726,200.22,2020-06-12
PEER_2,201,2289969725354,PEER_1,101,4921644966726,200.22,2020-06-12
PEER_2,201,2289969725354,PEER_1,101,4921644966726,200.22,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,2237728266400,200.02,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,2237728266400,200.02,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,2237728266400,200.02,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,2698634015387,199.13,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,2698634015387,199.13,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,2698634015387,199.13,2020-06-12
PEER_1,101,1629760107189,PEER_1,101,5864367959880,197.91,2020-06-12
PEER_1,101,1629760107189,PEER_1,101,5864367959880,197.91,2020-06-12
PEER_4,401,9060872112547,PEER_1,101,4921644966726,196.03,2020-06-12
PEER_4,401,9060872112547,PEER_1,101,4921644966726,196.03,2020-06-12
PEER_4,401,9060872112547,PEER_1,101,4921644966726,196.03,2020-06-12
PEER_2,201,7173961274872,PEER_1,101,4891751881002,194.02,2020-06-12
PEER_2,201,7173961274872,PEER_1,101,4891751881002,194.02,2020-06-12
PEER_2,201,7173961274872,PEER_1,101,4891751881002,194.02,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,188.85,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,188.85,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,188.85,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,2698634015387,188.21,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,2698634015387,188.21,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,2698634015387,188.21,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,4318663468323,188.08,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,4318663468323,188.08,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,4318663468323,188.08,2020-06-12
PEER_4,401,9029604467055,PEER_1,101,6085677591342,187.25,2020-06-12
PEER_4,401,9029604467055,PEER_1,101,6085677591342,187.25,2020-06-12
PEER_4,401,9029604467055,PEER_1,101,6085677591342,187.25,2020-06-12
PEER_3,301,4422206944974,PEER_1,101,4921644966726,177.86,2020-06-12
PEER_3,301,4422206944974,PEER_1,101,4921644966726,177.86,2020-06-12
PEER_3,301,4422206944974,PEER_1,101,4921644966726,177.86,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,2632802831611,177.51,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,2632802831611,177.51,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,2632802831611,177.51,2020-06-12
PEER_1,101,4891751881002,PEER_1,101,4921644966726,176.66,2020-06-12
PEER_1,101,4891751881002,PEER_1,101,4921644966726,176.66,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,6058037382297,176.43,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,6058037382297,176.43,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,6058037382297,176.43,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,2237728266400,173.72,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,2237728266400,173.72,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,2237728266400,173.72,2020-06-12
PEER_3,301,2698634015387,PEER_1,101,4891751881002,171.35,2020-06-12
PEER_3,301,2698634015387,PEER_1,101,4891751881002,171.35,2020-06-12
PEER_3,301,2698634015387,PEER_1,101,4891751881002,171.35,2020-06-12
PEER_4,401,1705613954516,PEER_1,101,4921644966726,171.23,2020-06-12
PEER_4,401,1705613954516,PEER_1,101,4921644966726,171.23,2020-06-12
PEER_4,401,1705613954516,PEER_1,101,4921644966726,171.23,2020-06-12
PEER_1,101,4819991007326,PEER_1,101,4648286090803,171.13,2020-06-12
PEER_1,101,4819991007326,PEER_1,101,4648286090803,171.13,2020-06-12
PEER_1,101,9480836908759,PEER_1,101,4819991007326,166.78,2020-06-12
PEER_1,101,9480836908759,PEER_1,101,4819991007326,166.78,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,3945992991232,164.82,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,3945992991232,164.82,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,3945992991232,164.82,2020-06-12
PEER_1,101,4891751881002,PEER_2,201,3421135141770,161.0,2020-06-12
PEER_1,101,4891751881002,PEER_2,201,3421135141770,161.0,2020-06-12
PEER_1,101,4891751881002,PEER_2,201,3421135141770,161.0,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8132909361796,159.52,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8132909361796,159.52,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,8132909361796,159.52,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9157970685455,157.13,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9157970685455,157.13,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9157970685455,157.13,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,1705613954516,152.4,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,1705613954516,152.4,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,1705613954516,152.4,2020-06-12
PEER_2,201,7602460379649,PEER_1,101,6085677591342,151.67,2020-06-12
PEER_2,201,7602460379649,PEER_1,101,6085677591342,151.67,2020-06-12
PEER_2,201,7602460379649,PEER_1,101,6085677591342,151.67,2020-06-12
PEER_2,201,2237728266400,PEER_1,101,6085677591342,150.45,2020-06-12
PEER_2,201,2237728266400,PEER_1,101,6085677591342,150.45,2020-06-12
PEER_2,201,2237728266400,PEER_1,101,6085677591342,150.45,2020-06-12
PEER_2,201,1317035085517,PEER_1,101,4677824433731,149.11,2020-06-12
PEER_2,201,1317035085517,PEER_1,101,4677824433731,149.11,2020-06-12
PEER_2,201,1317035085517,PEER_1,101,4677824433731,149.11,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,4318663468323,144.72,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,4318663468323,144.72,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,4318663468323,144.72,2020-06-12
PEER_3,301,9795621137591,PEER_1,101,4891751881002,144.7,2020-06-12
PEER_3,301,9795621137591,PEER_1,101,4891751881002,144.7,2020-06-12
PEER_3,301,9795621137591,PEER_1,101,4891751881002,144.7,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,9060872112547,141.0,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,9060872112547,141.0,2020-06-12
PEER_1,101,4921644966726,PEER_4,401,9060872112547,141.0,2020-06-12
PEER_4,401,9029604467055,PEER_1,101,6085677591342,134.63,2020-06-12
PEER_4,401,9029604467055,PEER_1,101,6085677591342,134.63,2020-06-12
PEER_4,401,9029604467055,PEER_1,101,6085677591342,134.63,2020-06-12
PEER_2,201,2250233257021,PEER_1,101,4921644966726,133.38,2020-06-12
PEER_2,201,2250233257021,PEER_1,101,4921644966726,133.38,2020-06-12
PEER_2,201,2250233257021,PEER_1,101,4921644966726,133.38,2020-06-12
PEER_4,401,3749322342307,PEER_1,101,4921644966726,132.15,2020-06-12
PEER_4,401,3749322342307,PEER_1,101,4921644966726,132.15,2020-06-12
PEER_4,401,3749322342307,PEER_1,101,4921644966726,132.15,2020-06-12
PEER_3,301,8286742756538,PEER_1,101,4921644966726,129.72,2020-06-12
PEER_3,301,8286742756538,PEER_1,101,4921644966726,129.72,2020-06-12
PEER_3,301,8286742756538,PEER_1,101,4921644966726,129.72,2020-06-12
PEER_4,401,8384239554694,PEER_1,101,4677824433731,128.32,2020-06-12
PEER_4,401,8384239554694,PEER_1,101,4677824433731,128.32,2020-06-12
PEER_4,401,8384239554694,PEER_1,101,4677824433731,128.32,2020-06-12
PEER_3,301,9280866560178,PEER_1,101,4891751881002,126.98,2020-06-12
PEER_3,301,9280866560178,PEER_1,101,4891751881002,126.98,2020-06-12
PEER_3,301,9280866560178,PEER_1,101,4891751881002,126.98,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9280866560178,125.87,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9280866560178,125.87,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9280866560178,125.87,2020-06-12
PEER_4,401,1026227079539,PEER_1,101,6085677591342,124.94,2020-06-12
PEER_4,401,1026227079539,PEER_1,101,6085677591342,124.94,2020-06-12
PEER_4,401,1026227079539,PEER_1,101,6085677591342,124.94,2020-06-12
PEER_1,101,4891751881002,PEER_1,101,7434624134016,122.83,2020-06-12
PEER_1,101,4891751881002,PEER_1,101,7434624134016,122.83,2020-06-12
PEER_2,201,5134402042684,PEER_1,101,5931220315954,121.8,2020-06-12
PEER_2,201,5134402042684,PEER_1,101,5931220315954,121.8,2020-06-12
PEER_2,201,5134402042684,PEER_1,101,5931220315954,121.8,2020-06-12
PEER_2,201,2250233257021,PEER_1,101,4921644966726,120.65,2020-06-12
PEER_2,201,2250233257021,PEER_1,101,4921644966726,120.65,2020-06-12
PEER_2,201,2250233257021,PEER_1,101,4921644966726,120.65,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,1416703069520,120.17,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,1416703069520,120.17,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,1416703069520,120.17,2020-06-12
PEER_4,401,6924966479473,PEER_1,101,4445870656805,120.02,2020-06-12
PEER_4,401,6924966479473,PEER_1,101,4445870656805,120.02,2020-06-12
PEER_4,401,6924966479473,PEER_1,101,4445870656805,120.02,2020-06-12
PEER_1,101,4921644966726,PEER_1,101,4891751881002,119.72,2020-06-12
PEER_1,101,4921644966726,PEER_1,101,4891751881002,119.72,2020-06-12
PEER_4,401,5391166751698,PEER_1,101,4891751881002,118.15,2020-06-12
PEER_4,401,5391166751698,PEER_1,101,4891751881002,118.15,2020-06-12
PEER_4,401,5391166751698,PEER_1,101,4891751881002,118.15,2020-06-12
PEER_1,101,7434624134016,PEER_1,101,4891751881002,117.62,2020-06-12
PEER_1,101,7434624134016,PEER_1,101,4891751881002,117.62,2020-06-12
PEER_2,201,7207423773684,PEER_1,101,4891751881002,116.85,2020-06-12
PEER_2,201,7207423773684,PEER_1,101,4891751881002,116.85,2020-06-12
PEER_2,201,7207423773684,PEER_1,101,4891751881002,116.85,2020-06-12
PEER_3,301,3379518939667,PEER_1,101,4819991007326,116.25,2020-06-12
PEER_3,301,3379518939667,PEER_1,101,4819991007326,116.25,2020-06-12
PEER_3,301,3379518939667,PEER_1,101,4819991007326,116.25,2020-06-12
PEER_1,101,5931220315954,PEER_4,401,5844965457789,115.68,2020-06-12
PEER_1,101,5931220315954,PEER_4,401,5844965457789,115.68,2020-06-12
PEER_1,101,5931220315954,PEER_4,401,5844965457789,115.68,2020-06-12
PEER_2,201,2739737233358,PEER_1,101,4891751881002,109.74,2020-06-12
PEER_2,201,2739737233358,PEER_1,101,4891751881002,109.74,2020-06-12
PEER_2,201,2739737233358,PEER_1,101,4891751881002,109.74,2020-06-12
PEER_1,101,4819991007326,PEER_2,201,5838705904579,107.67,2020-06-12
PEER_1,101,4819991007326,PEER_2,201,5838705904579,107.67,2020-06-12
PEER_1,101,4819991007326,PEER_2,201,5838705904579,107.67,2020-06-12
PEER_4,401,8384239554694,PEER_1,101,4677824433731,106.61,2020-06-12
PEER_4,401,8384239554694,PEER_1,101,4677824433731,106.61,2020-06-12
PEER_4,401,8384239554694,PEER_1,101,4677824433731,106.61,2020-06-12
PEER_3,301,9982549170373,PEER_1,101,5931220315954,103.87,2020-06-12
PEER_3,301,9982549170373,PEER_1,101,5931220315954,103.87,2020-06-12
PEER_3,301,9982549170373,PEER_1,101,5931220315954,103.87,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,7517613907355,102.97,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,7517613907355,102.97,2020-06-12
PEER_1,101,6085677591342,PEER_2,201,7517613907355,102.97,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,8504642482753,102.58,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,8504642482753,102.58,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,8504642482753,102.58,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,101.05,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,101.05,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,101.05,2020-06-12
PEER_4,401,1705613954516,PEER_1,101,4891751881002,97.74,2020-06-12
PEER_4,401,1705613954516,PEER_1,101,4891751881002,97.74,2020-06-12
PEER_4,401,1705613954516,PEER_1,101,4891751881002,97.74,2020-06-12
PEER_3,301,9982549170373,PEER_1,101,5931220315954,97.45,2020-06-12
PEER_3,301,9982549170373,PEER_1,101,5931220315954,97.45,2020-06-12
PEER_3,301,9982549170373,PEER_1,101,5931220315954,97.45,2020-06-12
PEER_2,201,7207423773684,PEER_1,101,4891751881002,96.33,2020-06-12
PEER_2,201,7207423773684,PEER_1,101,4891751881002,96.33,2020-06-12
PEER_2,201,7207423773684,PEER_1,101,4891751881002,96.33,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9795621137591,94.04,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9795621137591,94.04,2020-06-12
PEER_1,101,4891751881002,PEER_3,301,9795621137591,94.04,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,1026227079539,93.7,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,1026227079539,93.7,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,1026227079539,93.7,2020-06-12
PEER_1,101,4921644966726,PEER_1,101,4728945295953,90.05,2020-06-12
PEER_1,101,4921644966726,PEER_1,101,4728945295953,90.05,2020-06-12
PEER_3,301,8114890370244,PEER_1,101,4921644966726,88.42,2020-06-12
PEER_3,301,8114890370244,PEER_1,101,4921644966726,88.42,2020-06-12
PEER_3,301,8114890370244,PEER_1,101,4921644966726,88.42,2020-06-12
PEER_4,401,3356435810394,PEER_1,101,4891751881002,88.17,2020-06-12
PEER_4,401,3356435810394,PEER_1,101,4891751881002,88.17,2020-06-12
PEER_4,401,3356435810394,PEER_1,101,4891751881002,88.17,2020-06-12
PEER_1,101,7598246721808,PEER_1,101,4677824433731,86.47,2020-06-12
PEER_1,101,7598246721808,PEER_1,101,4677824433731,86.47,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,7273130581466,85.56,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,7273130581466,85.56,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,7273130581466,85.56,2020-06-12
PEER_1,101,9850927754554,PEER_1,101,4891751881002,85.46,2020-06-12
PEER_1,101,9850927754554,PEER_1,101,4891751881002,85.46,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,8286742756538,84.3,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,8286742756538,84.3,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,8286742756538,84.3,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,3137353262622,84.06,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,3137353262622,84.06,2020-06-12
PEER_1,101,6085677591342,PEER_4,401,3137353262622,84.06,2020-06-12
PEER_1,101,8259357724091,PEER_1,101,6085677591342,82.32,2020-06-12
PEER_1,101,8259357724091,PEER_1,101,6085677591342,82.32,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,3356435810394,78.35,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,3356435810394,78.35,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,3356435810394,78.35,2020-06-12
PEER_2,201,4999033663403,PEER_1,101,4891751881002,78.06,2020-06-12
PEER_2,201,4999033663403,PEER_1,101,4891751881002,78.06,2020-06-12
PEER_2,201,4999033663403,PEER_1,101,4891751881002,78.06,2020-06-12
PEER_1,101,5445624998143,PEER_1,101,4921644966726,76.28,2020-06-12
PEER_1,101,5445624998143,PEER_1,101,4921644966726,76.28,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,8286742756538,75.81,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,8286742756538,75.81,2020-06-12
PEER_1,101,6085677591342,PEER_3,301,8286742756538,75.81,2020-06-12
PEER_1,101,5445624998143,PEER_1,101,4921644966726,75.06,2020-06-12
PEER_1,101,5445624998143,PEER_1,101,4921644966726,75.06,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,2334359732234,73.98,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,2334359732234,73.98,2020-06-12
PEER_1,101,4819991007326,PEER_3,301,2334359732234,73.98,2020-06-12
PEER_2,201,8648316982451,PEER_1,101,4921644966726,73.51,2020-06-12
PEER_2,201,8648316982451,PEER_1,101,4921644966726,73.51,2020-06-12
PEER_2,201,8648316982451,PEER_1,101,4921644966726,73.51,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,72.68,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,72.68,2020-06-12
PEER_1,101,4921644966726,PEER_2,201,2556057230289,72.68,2020-06-12
PEER_3,301,1416703069520,PEER_1,101,4921644966726,71.99,2020-06-12
PEER_3,301,1416703069520,PEER_1,101,4921644966726,71.99,2020-06-12
PEER_3,301,1416703069520,PEER_1,101,4921644966726,71.99,2020-06-12
PEER_4,401,6924966479473,PEER_1,101,4445870656805,70.7,2020-06-12
PEER_4,401,6924966479473,PEER_1,101,4445870656805,70.7,2020-06-12
PEER_4,401,6924966479473,PEER_1,101,4445870656805,70.7,2020-06-12
PEER_2,201,4571048979915,PEER_1,101,4921644966726,69.58,2020-06-12
PEER_2,201,4571048979915,PEER_1,101,4921644966726,69.58,2020-06-12
PEER_2,201,4571048979915,PEER_1,101,4921644966726,69.58,2020-06-12
PEER_1,101,6085677591342,PEER_1,101,1260153673871,69.42,2020-06-12
PEER_1,101,6085677591342,PEER_1,101,1260153673871,69.42,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,3462819673840,68.0,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,3462819673840,68.0,2020-06-12
PEER_1,101,4921644966726,PEER_3,301,3462819673840,68.0,2020-06-12
PEER_4,401,9936960954879,PEER_1,101,4545703370950,64.78,2020-06-12
PEER_4,401,9936960954879,PEER_1,101,4545703370950,64.78,2020-06-12
PEER_4,401,9936960954879,PEER_1,101,4545703370950,64.78,2020-06-12
PEER_3,301,9157970685455,PEER_1,101,4891751881002,63.93,2020-06-12
PEER_3,301,9157970685455,PEER_1,101,4891751881002,63.93,2020-06-12
PEER_3,301,9157970685455,PEER_1,101,4891751881002,63.93,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,2141776163545,63.63,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,2141776163545,63.63,2020-06-12
PEER_1,101,4891751881002,PEER_4,401,2141776163545,63.63,2020-06-12
PEER_2,201,3810101653626,PEER_1,101,6085677591342,62.29,2020-06-12
PEER_2,201,3810101653626,PEER_1,101,6085677591342,62.29,2020-06-12
PEER_2,201,3810101653626,PEER_1,101,6085677591342,62.29,2020-06-12
PEER_4,401,7039782637307,PEER_1,101,4921644966726,62.22,2020-06-12
PEER_4,401,7039782637307,PEER_1,101,4921644966726,62.22,2020-06-12
PEER_4,401,7039782637307,PEER_1,101,4921644966726,62.22,2020-06-12
PEER_3,301,4564400103192,PEER_1,101,6085677591342,61.68,2020-06-12
PEER_3,301,4564400103192,PEER_1,101,6085677591342,61.68,2020-06-12
PEER_3,301,4564400103192,PEER_1,101,6085677591342,61.68,2020-06-12
